Surface Area,Compactness,3D Rectangularity,Diameter,Convexity,Eccentricity,A3,D1,D2,D3,D4,Shape File
8.392915184671693,0.19289057033440818,0.5523388766530455,3.6458275979147055,0.8418354696620364,21.47054776263704,[226 204  86  95 121  82  56  55  47  28],[357   0   3 318   3  25  50  47  61 136],[ 75  89 179  54  59  27   7   3   6   1],[ 90  11  15  34 102  37  26  13   1   4],[52 72 32 23 18 27 17  7  1  1],./normalized_database/AircraftBuoyant/m1351.obj
7.492763424945149,0.2689503998344458,0.38729494922963886,2.8820660126050663,0.762392720801884,14.128728181756282,[153 232 175 121  94  65  69  62  26   3],[119 246 125  71  96  53  98  57  70  65],[32 58 60 95 96 66 41 22 18 12],[10 19 35 47 51 40 49 37 31 14],[ 6  9 20 40 35 46 31 32 19 12],./normalized_database/AircraftBuoyant/m1352.obj
22.205124837197815,0.01853814430446404,-0.24476233117365795,2.2215413521526566,-0.41984448898028986,2.9170521279968566,[ 96 176 207 173 164  99  42  29   8   5],[  3  23  58  95 191 177 153 140 122  38],[16 39 36 63 77 98 61 82 25  3],[ 4 16 23 23 40 61 60 52 35 19],[ 9 12 23 35 48 40 47 29  4  3],./normalized_database/Apartment/D00045.obj
10.224036480482237,0.10653471750944318,-0.6384332049997177,2.178615996217979,-0.6933264048740652,15.046331190527019,[191 236 133  80  59 101  89  59  33  19],[  2   0   0   0   0  24  81 381 342 170],[49 86 89 68 72 44 37 32 20  3],[22 47 59 75 44 43 21 15  4  3],[33 44 48 35 40 15 17 11  6  1],./normalized_database/Apartment/D00086.obj
44.39586126633802,0.0012924819560083177,-0.1613417493371221,2.9955401257595833,-0.16554446306790552,5.941243380077203,[232 179 109  97 103  82  63  61  63  11],[331 396 166   2  29  24   5  22   0  25],[150 165 114  21  13  19   8   6   3   1],[ 75 122  62  29  23  13   2   4   0   3],[44 78 54 23 20 10 13  6  1  1],./normalized_database/Apartment/D00138.obj
107.39442429816373,9.1548082993827e-05,0.10669307091847074,2.679476332976363,0.14147697998266484,8.036551477474669,[129 203 176 171 112  93  62  31  14   9],[  3  11  38  87 111 237 208 159  87  59],[14 54 57 55 60 78 71 60 37 14],[ 9 19 34 56 42 51 55 38 23  6],[ 8 21 20 37 41 35 39 24 23  2],./normalized_database/Apartment/D00156.obj
68.41703309712335,0.00044971716811839695,0.16249002467722917,3.4537846253488436,0.18567937961686856,10.636297117692006,[123 236 162 127 117  96  50  56  24   8],[  1  23  61 102 174 196 233 141  54  15],[22 51 85 90 69 64 42 33 25 19],[ 8 13 35 50 65 63 46 33 17  3],[ 5 13 30 46 40 46 29 23 10  8],./normalized_database/Apartment/D00310.obj
8.757694253153328,0.16818084249368823,0.6057058142226862,1.697576862643973,0.7569410404126431,39.07167986586348,[183 169 155 114 109  86  70  60  35  19],[ 58  82 193 173 125 112  82  86  66  23],[ 30  46  90  88 118  44  37  23  15   9],[ 7 35 55 59 48 60 29 21 12  7],[20 45 50 50 32 27  6 10  9  1],./normalized_database/Apartment/D00348.obj
8.887143548894493,0.15314991090577765,-0.6953288880866801,1.6625821451011071,-0.8568346554182891,2.597742575966582,[119 171 209 174 129  82  49  37  19  10],[  6  88 111 109 119 143 153 168  76  27],[ 19  36  42  62 117  87  63  48  24   2],[ 9 34 44 42 57 50 39 29 23  5],[24 24 39 37 40 36 22 16  7  5],./normalized_database/Apartment/D00366.obj
15.888215569663089,0.028749470505863163,0.3433157840519463,1.9608935793434168,0.6269039807142114,5.210886192961634,[113 191 194 183 129  94  44  32  13   7],[  1   4  69 103  77  94 179 287 122  64],[  5  41  35  63 118 101  53  32  37  15],[11 16 39 35 55 57 52 39 26  3],[ 9 21 29 40 43 46 29 18 12  3],./normalized_database/Apartment/D00478.obj
8.281589043149896,0.19457902383803405,0.7496747294692975,1.6880714626016196,0.8622802060386018,2.9183691237020417,[ 92 182 238 175 123  88  46  27  15   9],[ 97  98  83 150 206 193  93  59  18   3],[ 20  45  70 107 103  62  58  26   8   1],[ 6 16 30 57 81 68 47 19  6  3],[ 8 22 32 39 43 46 29 18  9  4],./normalized_database/Apartment/D00496.obj
18.679528830064374,0.01729559395654093,-0.4978242143232781,2.2419195243417214,-0.6738979573376158,5.342534523609924,[151 168 174 148 115  91  74  43  29   7],[ 42  46 341 149  60  28  31 171  86  46],[ 50  40  68 113  88  62  42  17  12   8],[10 34 44 40 53 45 33 32 27 15],[18 39 37 47 31 30 20 17  9  2],./normalized_database/Apartment/D00626.obj
22.272830982135666,0.010235902233956146,-0.453964839059479,1.8819812021867115,-0.6049119265979015,3.5079404025748713,[120 157 184 169 143 108  58  28  24   8],[ 11  15  49 120 176 137 223 165  77  27],[26 51 49 73 88 93 39 53 22  6],[ 7 28 41 49 48 60 42 35 17  6],[ 6 18 31 46 54 41 36  8  8  2],./normalized_database/Apartment/D00639.obj
107.95997577710722,9.154803854851009e-05,0.10669278960707235,2.686464462005005,0.1414769107557727,8.038287935590875,[102 193 188 165 156  78  60  31  21   6],[ 10  12  74  92 110 257 160 150 118  17],[16 56 55 56 63 97 71 41 33 12],[19 30 29 46 62 43 47 32 16  9],[12 20 25 44 43 31 34 27 10  4],./normalized_database/Apartment/D00651.obj
28.556740414445212,0.005329725377265332,0.7082497522144369,1.6419209804678658,0.9203877852299639,8.508961919531151,[141 198 178 150 113  99  56  42  18   5],[  8  37  94  67 143 167  83 134 238  29],[ 21  44  47  68  66 102  53  33  38  28],[13 21 29 45 58 56 46 41 18  6],[10 17 25 38 39 48 31 30  9  3],./normalized_database/Apartment/D00681.obj
7.934732297799901,0.20241207254858284,-0.8177056242973614,2.035302579816692,-0.86261440420736,23.36801516512526,[169 188 141 113 136 127  54  47  15  10],[ 23  13 109  74  78 105  67 142 272 117],[33 49 38 57 97 60 40 38 61 27],[13 18 40 42 55 49 33 31 26 26],[13 17 26 36 41 47 35 12 20  3],./normalized_database/Apartment/D00780.obj
7.1522862175186095,0.3018194904329657,-0.9281198965571856,1.7025457813288858,-0.9337536305286631,3.940355027282898,[135 193 192 126 103  97  63  40  26  21],[  7  11  18  89 221 175 212 167  89  11],[21 31 73 78 95 81 52 39 18 12],[10 29 44 61 51 49 35 37 12  3],[12 34 35 45 31 35 23 19  8  8],./normalized_database/Apartment/D00792.obj
12.754351949896591,0.05530752626983033,0.6449690185831738,2.2122492969614087,0.9325739619178892,13.759342377831974,[154 209 160 128  96  77  68  56  38  14],[ 26 119  87 115 161 122  36 156 134  44],[32 47 89 86 89 79 35 28 11  4],[15 28 37 60 43 47 54 29 15  4],[13 15 34 47 38 33 31 19  9 11],./normalized_database/Apartment/D00859.obj
15.89344935243333,0.028749477938540286,-0.34331561672374505,1.961215511323281,-0.6269044685834722,5.210885959894458,[ 84 180 193 190 152 101  48  31   9  12],[  2   3  96 112 105 189 316 132  44   1],[ 16  43  46  59 112  90  60  27  42   5],[10 21 25 35 52 44 46 57 27 16],[ 9 17 29 38 33 45 30 24 18  7],./normalized_database/Apartment/D00860.obj
8.596859400478827,0.17685243344693746,0.8908578077494828,1.5014871754448542,0.9666394672856743,3.3209606526022477,[ 99 186 207 180 122  98  54  38  13   3],[ 75 142 109  77  88  91 161 132  83  42],[ 19  27  54  64  89 111  64  31  32   9],[ 7 16 28 38 62 72 56 35 17  2],[16 22 42 33 33 34 38 23  4  5],./normalized_database/Apartment/D00869.obj
14.569486869941368,0.06649105303624159,0.44356052065131263,2.3716097937945837,0.584919134631062,1.7065043873793984,[123 184 180 154 140 101  55  34  19   9],[ 14  35 170 216 203 244  93  18   4   3],[41 77 86 84 91 61 24 21 13  2],[34 25 52 63 45 48 33 19  9  5],[ 8 48 36 32 31 20 29 21 17  8],./normalized_database/Apartment/D00921.obj
31.184620342263173,0.005136575251660606,0.3490690140842912,2.5248632989402946,0.4457025149326478,3.1171948072020887,[116 202 189 174 135  87  56  19  14   8],[ 21   7 187 323 264 175  22   0   0   1],[23 49 64 53 53 97 60 57 33 11],[13 23 36 61 53 46 37 29 23 12],[16 18 26 43 35 32 25 26 19 10],./normalized_database/Apartment/D00953.obj
37.00023333255491,0.002232744277417649,0.27880731091203736,1.9604036561031744,0.6625932489987594,4.689854598920291,[133 184 192 131 117  88  65  55  24  10],[ 55 189 121 241 105  69  85  88  38   9],[26 52 49 89 85 74 30 43 38 14],[ 8 31 51 58 65 51 36 18  8  5],[23 49 68 53 29 22  3  2  0  1],./normalized_database/Apartment/m463.obj
45.34745403323568,3.6798710035426424e-06,-0.02042104209249754,3.0304714129495314,-0.03885744898566764,19.510649786231642,[249 211 106  85  72  65  51  76  59  26],[ 84 111 203  52 123  69  80  94 119  65],[ 44 107  96  69  52  46  38  30  13   5],[ 5 33 41 70 71 55 34 17  3  3],[ 8 30 44 55 41 33 18 11  6  4],./normalized_database/Apartment/m464.obj
31.37253978789524,0.005388592934132976,-1.1182437321176877,2.82985360272865,-1.483181732408099,40.99090661290981,[319 139  75  76 100  80  59  61  60  27],[ 81  90  69  56  46  55  68 381  82  72],[70 87 69 70 44 39 36 31 28 26],[19 32 49 53 50 44 41 27 10  8],[13 36 37 47 52 25 19 12  7  2],./normalized_database/Apartment/m465.obj
11.765341023591116,0.050295290607901826,0.1257870560115823,5.073790101176261,0.34349116605779406,62.142877201830764,[285 178 100  89  79  68  54  65  59  23],[ 56 214 266 298 114  12  13   8  11   8],[ 76  78  81  58 101  52  30  12   8   4],[22 42 46 64 67 41 21 19  6  5],[18 38 36 36 44 26 19 16  9  8],./normalized_database/AquaticAnimal/m53.obj
10.50287797115593,0.08847227711580281,-0.18433581500240848,4.2659838605361085,-0.5486900622359674,42.96631262146397,[268 186 112  84  69  52  55  99  62  12],[ 19  68 239 189 130 211 101  10  16  17],[ 79 109  68  58  62  54  36  22   7   5],[22 41 49 41 53 40 42 23 15  7],[ 9 31 29 40 39 31 32 19 13  7],./normalized_database/AquaticAnimal/m54.obj
11.061845365987608,0.07627893666201015,-0.14516281993817687,4.625709373212931,-0.3981654519815218,47.760191713241014,[232 190 145  91  63  59  62  77  60  20],[ 25 102 278 113 308 113  35   8  13   5],[82 95 77 51 59 65 31 21  9 10],[38 54 54 52 55 32 21 10 15  2],[20 34 34 37 42 24 27 18  5  9],./normalized_database/AquaticAnimal/m55.obj
11.275701130541714,0.07403182249950273,0.16143689751751839,4.78851730862629,0.5383944366956988,58.307920302746325,[240 182 114  99  54  69  74  63  75  30],[ 28 115 210 146 306 130  31  13   8  13],[116 106  62  41  66  49  36  13  10   1],[26 50 61 53 54 35 17 16 17  4],[14 27 32 45 35 38 17 18 14 10],./normalized_database/AquaticAnimal/m56.obj
12.031210946188676,0.046738488321798,0.1516746295522137,4.933354156787315,0.4534958861705052,73.34694203245286,[291 169 112 110  59  60  59  58  52  30],[ 49 231 209 302 146  17   8  11  10  17],[83 81 76 66 82 50 34 15  7  6],[21 37 46 68 45 44 26 30 10  6],[15 23 43 50 35 42 25 10  5  2],./normalized_database/AquaticAnimal/m57.obj
6.450721457977087,0.4213349688436614,0.27754667585612064,2.6294724602032393,0.6796808001879961,5.0022929272458505,[169 145 191 150 108  87  51  51  37   7],[152 195 167 167  42  68  55  20  66  68],[28 60 45 91 94 74 64 21 18  5],[12 38 50 37 42 56 36 38 16  5],[10 29 38 54 41 25 24 14 11  4],./normalized_database/AquaticAnimal/m58.obj
24.152018169250898,0.007747481908357177,5.487268329109582,1.8788594173298834,12.741549436284142,52.94666523124087,[344 170   9  29 149  48  22  51  95  32],[312  42   0 190 194   0 194   0  17  51],[ 59  75 104  46  61  44  37  43  15  16],[ 4 11 23 29 57 53 61 36 23 11],[ 8  9 18 33 50 63 39 22  6  2],./normalized_database/AquaticAnimal/m59.obj
11.43868595175051,0.07556557016087691,-0.08707525626713425,4.239293132334835,-0.31184080309038,30.749146029019254,[230 202 119  97  74  73  68  73  53  10],[ 52 205 192  88 189 171  47  30  10  16],[ 60  96 114  68  56  44  26  22  10   4],[17 27 43 58 58 54 44 20  8  3],[ 8 15 30 48 48 47 26 16  8  4],./normalized_database/AquaticAnimal/m60.obj
8.858452422931567,0.44038688102297874,-0.27506585650045656,4.409671797637615,-0.6540456131370638,32.864463867939705,[234 211 118  82  67  74  74  57  57  15],[153 147 155 197 171 106  21  16  26   8],[ 30 109  78  88  73  59  28  23   9   3],[ 9 38 53 77 66 46 21 12  3  3],[ 5  9 23 48 59 43 35 16  9  3],./normalized_database/AquaticAnimal/m61.obj
11.553446742006034,0.07333607682795865,0.1840727984853536,4.341975521062996,0.4953344154572956,153.81534734125745,[212 157 167 126 108  64  50  45  38  21],[126 238  97 141 175  79  91  16  24  13],[35 63 54 88 96 74 34 49  3  4],[12 33 55 67 48 36 31 25 13  5],[14 23 30 43 47 33 35 15  6  4],./normalized_database/AquaticAnimal/m62.obj
8.283919019594077,0.17738638139449783,0.21297053142472416,2.492961086614293,0.4522168598628851,3.036364396078,[147 191 142 140 125 105  70  52  17  10],[470 102 232  76  25  37  31   6  20   1],[ 50  61 108  57  68  57  52  27  15   5],[27 44 54 46 49 41 32 21 13  6],[21 45 46 35 34 36 18  6  6  3],./normalized_database/AquaticAnimal/m63.obj
9.933681339076905,0.10598898140895319,0.15078415454756594,4.349549223357716,0.47999080965039054,49.48991849879778,[245 194 106  85  71  60  71  62  68  30],[134 198 188 158 120  54  50  26  29  43],[35 93 79 84 65 57 39 20 20  8],[32 58 85 74 42 21 13  3  0  1],[ 8 19 29 36 41 51 33 17 14  2],./normalized_database/AquaticAnimal/m64.obj
16.018364115426543,0.027122546439193318,-0.04588735812083099,4.36603874960632,-0.17435735134549146,14.27028010354802,[162 180 149 140 126  81  70  56  24  10],[118 401 338 111  17   1   5   2   5   2],[ 57 138 100  83  62  35  14   4   4   3],[25 54 77 57 62 32 12  6  1  4],[13 27 33 48 40 39 19 18  8  5],./normalized_database/AquaticAnimal/m65.obj
12.450356262001566,0.05208287500836485,0.2336228517679048,2.860994093158551,0.5719103950335185,14.976598758644066,[227 175 121 112 104  82  66  65  28  20],[ 46 173 294 132  44 222  48  17  15   9],[51 86 74 63 37 57 83 36  8  5],[35 33 47 50 46 44 40 24 11  3],[25 51 48 43 35 22 17  7  1  1],./normalized_database/AquaticAnimal/m66.obj
9.030343172093515,0.1535817490715501,-0.19338819644066857,4.174706918584482,-0.6031089892180727,86.05602111923983,[248 188 132  82  71  69  63  75  48  24],[  4  66 184 151 159 101 136  98  52  49],[ 67  81 104  54  50  49  51  19  15  10],[26 31 38 40 44 43 33 41 28  9],[ 7 22 52 47 42 37 28 11  2  2],./normalized_database/AquaticAnimal/m67.obj
12.196249627829577,0.062340956189090635,-0.13639734383495555,5.46373724743054,-0.3931172408134473,36.82781595893915,[256 188 114  77  62  63  66  81  57  31],[217 204 188 122  63  60  40  49  48   9],[ 59 132 111  68  38  35  30  21   4   2],[14 44 90 76 59 28 12  2  3  1],[12 23 30 50 53 38 22 14  5  3],./normalized_database/AquaticAnimal/m68.obj
9.807722876624036,0.11981507795119949,0.15773497282394383,4.252463523930413,0.4766456223506052,38.97261248186456,[272 156 117  60  98  53  71  62  61  39],[122 136 143  61 116 316  32  43  11  20],[47 99 85 80 66 36 29 27 23  8],[15 22 47 67 64 47 36 20  8  4],[ 8 23 41 44 35 46 18 21  8  6],./normalized_database/AquaticAnimal/m69.obj
10.107409730547905,0.10760614747377183,0.09506403551696996,4.595621924091913,0.2996565998718271,46.0015467651665,[260 162 117  72  74  72  64  65  78  28],[135 127 162  99 183  94  88  17  26  69],[55 89 96 77 50 36 20 29 30 18],[14 46 64 49 66 40 30 12  7  3],[ 5 19 36 50 49 37 27 14  7  6],./normalized_database/AquaticAnimal/m70.obj
8.032604982653654,0.21821426745457123,0.1521724553414189,3.9099760710705715,0.43296887607857804,22.828784586324886,[251 161 135 102  79  74  67  69  48  10],[ 53  75 160 235 193 109  63  76  27   9],[ 57 135  70  52  42  44  37  25  30   8],[21 46 45 53 47 54 30 19  9  7],[11 28 45 45 51 34 20  9  5  2],./normalized_database/AquaticAnimal/m71.obj
9.727016802600724,0.12753828190352895,0.13101073981783862,4.233037554878603,0.4339862595609758,40.77880604839935,[306 158 108  84  64  48  63  71  65  32],[ 67 117 135 105 161 157  95  66  49  48],[54 98 85 87 48 42 25 32 18 11],[11 23 57 65 60 56 28 15 10  5],[ 5 32 46 63 46 39 12  5  1  1],./normalized_database/AquaticAnimal/m72.obj
8.087531142732105,0.21379545386443796,0.08795538053205762,3.3133354525544387,0.3584232773274069,23.77078621617809,[197 188 141 106  94  75  76  56  47  10],[ 70  99 123 117 145  99 104 137  70  36],[30 66 66 61 60 52 60 41 44 20],[12 38 67 64 57 50 19  9  7  6],[19 35 36 50 46 24 21 14  3  2],./normalized_database/AquaticAnimal/m73.obj
9.303157206772442,0.1404627911248468,0.09813991128975867,4.826677654517226,0.3006658075160275,33.00765545415834,[269 187 105  77  64  61  82  66  56  19],[ 72 143 120 272 133 162   0  18  10  70],[160  79  63  43  46  24  14  18  29  24],[52 52 70 37 34 32 26 10  4  8],[29 56 50 30 36 19 15  5  7  3],./normalized_database/AquaticAnimal/m74.obj
10.283909376467586,0.08820675167460815,0.08089782804020641,4.519094571573569,0.22930361641223473,18.512991858235434,[261 179 108  84  91  56  59  55  75  26],[218 195  89 217 116  41  51  28  19  26],[ 42 100  79  96  71  47  28  17  11   9],[19 48 66 80 55 26 17  8  6  2],[ 9 23 37 48 47 42 26  7 10  1],./normalized_database/AquaticAnimal/m75.obj
8.712446293724817,0.17101414423726588,0.09789321711183253,4.394280638695493,0.3136012369200608,27.61455103092703,[251 162 114  96  98  70  81  62  44  20],[132 128 108 201 304  13  23  36  33  22],[98 74 89 72 41 36 26 16 27 21],[21 47 62 71 50 46 21  8  5  2],[14 34 46 40 34 39 27  8  6  2],./normalized_database/AquaticAnimal/m76.obj
12.282613434293884,0.06103515086596946,-0.0855414530149164,4.309528289798588,-0.23153883180173265,28.4707094584572,[337 181  74  50  56  53  58  62  94  35],[ 82 157 114 146  51  93 141  75 130  11],[86 96 81 56 48 60 44 14 12  3],[27 57 58 42 57 44 23 14 10  1],[24 45 47 48 31 30 16  4  2  3],./normalized_database/AquaticAnimal/m77.obj
8.915195953035244,0.15915689013475637,0.06790617423230956,4.394337249097058,0.266875059029248,31.27655572490793,[278 169  96  78  83  67  68  73  67  18],[ 47 149 155  47 239 246  62  37   8  10],[92 68 87 48 54 41 33 31 35 11],[24 51 54 60 59 32 30 18  1  3],[ 9 30 50 50 39 33 17 11  8  3],./normalized_database/AquaticAnimal/m78.obj
9.426647964731096,0.13600386143037013,0.11237376633541853,5.647846361352941,0.3312105444011613,43.766000973650804,[337 154  74  38  66  51  40  78 110  42],[234 131 165  49 199  45 111  46  11   9],[ 52  88 104  84  69  41  29  25   5   3],[ 5 20 53 69 71 64 31 12  4  2],[ 7 20 28 50 46 46 36 11  5  1],./normalized_database/AquaticAnimal/m79.obj
12.51196417291167,0.0535370999668163,-0.06319791215448745,5.410301962081275,-0.19990251060131464,20.605704783265406,[250 192 112  94  69  64  62  71  58  26],[ 93 149 175 181 111  68  44  47  75  57],[ 55  73 105 103  49  43  41  13   9   9],[13 27 35 59 58 47 39 33 14  5],[14 28 37 45 41 25 28 15  9  8],./normalized_database/AquaticAnimal/m80.obj
9.709913802602,0.13427718880396433,0.09681292551092432,5.049481330766211,0.28642474075097524,40.802765798494995,[341 175  94  56  39  51  49  70  88  32],[174 143 147 243  97  23  23  57  60  33],[63 81 74 71 50 59 47 18 21 16],[21 29 61 51 64 48 34 15  7  3],[10 30 50 51 47 37 15  8  1  1],./normalized_database/AquaticAnimal/m81.obj
18.40656503612997,0.018134074779603954,0.34511322411835477,2.2265124452448766,0.5124236359749701,23.06837013607382,[202 154 149 115 120  97  72  49  30  12],[ 50  32  28  70 139 114  82 224 129 132],[50 61 54 72 36 38 69 60 32 28],[21 58 62 42 40 27 19 22 18 23],[19 45 47 37 34 26 17 13  9  3],./normalized_database/Bed/D00031.obj
25.20162493697297,0.010615375768736135,-0.104431089055708,3.6899465553216304,-0.12341721174189921,44.21577899909223,[192 149 134 167 124  91  53  42  35  12],[  4   9  42 138 247 144  33  34  86 263],[49 46 50 31 42 85 34 79 46 38],[27 46 32 47 38 40 29 28 28 18],[16 35 38 32 43 31 25 18  9  3],./normalized_database/Bed/D00110.obj
20.95643811525358,0.012288530897240831,-0.1616057831676765,2.440099820534182,-0.18894557544899873,12.836569056250774,[189 153 110 161 168 136  42  25   9   7],[  2   2   1   2  14  78 214 306 311  70],[ 27  60  60  45  33  41  20 118  71  25],[17 35 28 46 45 38 45 34 30 15],[14 23 38 45 41 35 28 18  7  1],./normalized_database/Bed/D00121.obj
16.47974136995606,0.024270202779708296,0.7443723094984531,1.4662331942689886,0.8949767236964941,8.056765509734298,[144 189 201 154  98  84  54  41  28   7],[ 18  33  61  81 124 133 119 142 139 150],[26 50 66 58 74 67 60 49 34 16],[20 31 50 57 47 49 41 18 14  6],[17 26 34 39 40 39 26 15  5  9],./normalized_database/Bed/D00184.obj
26.258632041450092,0.006228608593856564,-0.23076249316953204,2.0711191025333413,-0.27586472174204196,24.92984506530034,[208 160  92 165 142 105  54  30  27  17],[  1  12  18  33  31  63 522 187 106  27],[ 52  50  50  59  44  35  42 119  44   5],[25 45 36 31 39 50 40 29 30  8],[34 31 31 40 40 27 26  9  6  6],./normalized_database/Bed/D00210.obj
18.114132353981073,0.019025405763154608,0.32588227742428505,2.6408178203953243,0.3768408208326038,31.596754310029596,[230 156  77 129 160 108  59  39  23  18],[  4   5  23   4  14  58 180 357 246 109],[72 88 82 70 19  5  7 19 88 50],[36 59 50 37 27 25 31 22 30 16],[29 44 47 33 26 20 20 15 13  3],./normalized_database/Bed/D00213.obj
19.399500770131137,0.015491074572920233,-0.24069654036973695,2.960895322559904,-0.2658700140554949,27.817713961078994,[239 120  26 119 297 133  21  18  15  12],[153  86  62  68 127 172 149 118  40  25],[ 51  66  60  23  35   2   0   0 173  90],[25 31 30 33 32 27 60 35 17 43],[34 23 33 36 45 41 16 15  5  2],./normalized_database/Bed/D00217.obj
22.65926531113556,0.00950861824987874,-0.39742876316525666,2.3491598908106957,-0.5018180808913476,22.872375742045097,[215 173 136 124 102  76  62  51  37  23],[  3  14  88  81  95 166 140 132 139 142],[40 69 64 58 39 55 84 46 22 23],[20 59 62 52 36 32 30 17 13 11],[30 43 51 37 31 20 19 11  6  2],./normalized_database/Bed/D00307.obj
